file_name,emotion,sentiment
03-01-08-01-02-02-10.wav,surprised,positive
03-01-08-02-01-01-10.wav,surprised,positive
03-01-08-02-01-02-10.wav,surprised,positive
03-01-08-02-02-01-10.wav,surprised,positive
03-01-08-02-02-02-10.wav,surprised,positive
03-01-01-01-01-01-11.wav,neutral,positive
03-01-01-01-01-02-11.wav,neutral,positive
03-01-01-01-02-01-11.wav,neutral,positive
03-01-01-01-02-02-11.wav,neutral,positive
03-01-02-01-01-01-11.wav,calm,positive
03-01-02-01-01-02-11.wav,calm,positive
03-01-02-01-02-01-11.wav,calm,positive
03-01-02-01-02-02-11.wav,calm,positive
03-01-02-02-01-01-11.wav,calm,positive
03-01-02-02-01-02-11.wav,calm,positive
03-01-02-02-02-01-11.wav,calm,positive
03-01-02-02-02-02-11.wav,calm,positive
03-01-03-01-01-01-11.wav,happy,positive
03-01-03-01-01-02-11.wav,happy,positive
03-01-03-01-02-01-11.wav,happy,positive
03-01-03-01-02-02-11.wav,happy,positive
03-01-03-02-01-01-11.wav,happy,positive
03-01-03-02-01-02-11.wav,happy,positive
03-01-03-02-02-01-11.wav,happy,positive
03-01-03-02-02-02-11.wav,happy,positive
03-01-04-01-01-01-11.wav,sad,negative
03-01-04-01-01-02-11.wav,sad,negative
03-01-04-01-02-01-11.wav,sad,negative
03-01-04-01-02-02-11.wav,sad,negative
03-01-04-02-01-01-11.wav,sad,negative
03-01-04-02-01-02-11.wav,sad,negative
03-01-04-02-02-01-11.wav,sad,negative
03-01-04-02-02-02-11.wav,sad,negative
03-01-05-01-01-01-11.wav,angry,negative
03-01-05-01-01-02-11.wav,angry,negative
03-01-05-01-02-01-11.wav,angry,negative
03-01-05-01-02-02-11.wav,angry,negative
03-01-05-02-01-01-11.wav,angry,negative
03-01-05-02-01-02-11.wav,angry,negative
03-01-05-02-02-01-11.wav,angry,negative
03-01-05-02-02-02-11.wav,angry,negative
03-01-06-01-01-01-11.wav,fearful,negative
03-01-06-01-01-02-11.wav,fearful,negative
03-01-06-01-02-01-11.wav,fearful,negative
03-01-06-01-02-02-11.wav,fearful,negative
03-01-06-02-01-01-11.wav,fearful,negative
03-01-06-02-01-02-11.wav,fearful,negative
03-01-06-02-02-01-11.wav,fearful,negative
03-01-06-02-02-02-11.wav,fearful,negative
03-01-07-01-01-01-11.wav,disgust,negative
03-01-07-01-01-02-11.wav,disgust,negative
03-01-07-01-02-01-11.wav,disgust,negative
03-01-07-01-02-02-11.wav,disgust,negative
03-01-07-02-01-01-11.wav,disgust,negative
03-01-07-02-01-02-11.wav,disgust,negative
03-01-07-02-02-01-11.wav,disgust,negative
03-01-07-02-02-02-11.wav,disgust,negative
03-01-08-01-01-01-11.wav,surprised,positive
03-01-08-01-01-02-11.wav,surprised,positive
03-01-08-01-02-01-11.wav,surprised,positive
03-01-08-01-02-02-11.wav,surprised,positive
03-01-08-02-01-01-11.wav,surprised,positive
03-01-08-02-01-02-11.wav,surprised,positive
03-01-08-02-02-01-11.wav,surprised,positive
03-01-08-02-02-02-11.wav,surprised,positive
03-01-01-01-01-01-12.wav,neutral,positive
03-01-01-01-01-02-12.wav,neutral,positive
03-01-01-01-02-01-12.wav,neutral,positive
03-01-01-01-02-02-12.wav,neutral,positive
03-01-02-01-01-01-12.wav,calm,positive
03-01-02-01-01-02-12.wav,calm,positive
03-01-02-01-02-01-12.wav,calm,positive
03-01-02-01-02-02-12.wav,calm,positive
03-01-02-02-01-01-12.wav,calm,positive
03-01-02-02-01-02-12.wav,calm,positive
03-01-02-02-02-01-12.wav,calm,positive
03-01-02-02-02-02-12.wav,calm,positive
03-01-03-01-01-01-12.wav,happy,positive
03-01-03-01-01-02-12.wav,happy,positive
03-01-03-01-02-01-12.wav,happy,positive
03-01-03-01-02-02-12.wav,happy,positive
03-01-03-02-01-01-12.wav,happy,positive
03-01-03-02-01-02-12.wav,happy,positive
03-01-03-02-02-01-12.wav,happy,positive
03-01-03-02-02-02-12.wav,happy,positive
03-01-04-01-01-01-12.wav,sad,negative
03-01-04-01-01-02-12.wav,sad,negative
03-01-04-01-02-01-12.wav,sad,negative
03-01-04-01-02-02-12.wav,sad,negative
03-01-04-02-01-01-12.wav,sad,negative
03-01-04-02-01-02-12.wav,sad,negative
03-01-04-02-02-01-12.wav,sad,negative
03-01-04-02-02-02-12.wav,sad,negative
03-01-05-01-01-01-12.wav,angry,negative
03-01-05-01-01-02-12.wav,angry,negative
03-01-05-01-02-01-12.wav,angry,negative
03-01-05-01-02-02-12.wav,angry,negative
03-01-05-02-01-01-12.wav,angry,negative
03-01-05-02-01-02-12.wav,angry,negative
03-01-05-02-02-01-12.wav,angry,negative
03-01-05-02-02-02-12.wav,angry,negative
03-01-06-01-01-01-12.wav,fearful,negative
03-01-06-01-01-02-12.wav,fearful,negative
03-01-06-01-02-01-12.wav,fearful,negative
03-01-06-01-02-02-12.wav,fearful,negative
03-01-06-02-01-01-12.wav,fearful,negative
03-01-06-02-01-02-12.wav,fearful,negative
03-01-06-02-02-01-12.wav,fearful,negative
03-01-06-02-02-02-12.wav,fearful,negative
03-01-07-01-01-01-12.wav,disgust,negative
03-01-07-01-01-02-12.wav,disgust,negative
03-01-07-01-02-01-12.wav,disgust,negative
03-01-07-01-02-02-12.wav,disgust,negative
03-01-07-02-01-01-12.wav,disgust,negative
03-01-07-02-01-02-12.wav,disgust,negative
03-01-07-02-02-01-12.wav,disgust,negative
03-01-07-02-02-02-12.wav,disgust,negative
03-01-08-01-01-01-12.wav,surprised,positive
03-01-08-01-01-02-12.wav,surprised,positive
03-01-08-01-02-01-12.wav,surprised,positive
03-01-08-01-02-02-12.wav,surprised,positive
03-01-08-02-01-01-12.wav,surprised,positive
03-01-08-02-01-02-12.wav,surprised,positive
03-01-08-02-02-01-12.wav,surprised,positive
03-01-08-02-02-02-12.wav,surprised,positive
03-01-01-01-01-01-13.wav,neutral,positive
03-01-01-01-01-02-13.wav,neutral,positive
03-01-01-01-02-01-13.wav,neutral,positive
03-01-01-01-02-02-13.wav,neutral,positive
03-01-02-01-01-01-13.wav,calm,positive
03-01-02-01-01-02-13.wav,calm,positive
03-01-02-01-02-01-13.wav,calm,positive
03-01-02-01-02-02-13.wav,calm,positive
03-01-02-02-01-01-13.wav,calm,positive
03-01-02-02-01-02-13.wav,calm,positive
03-01-02-02-02-01-13.wav,calm,positive
03-01-02-02-02-02-13.wav,calm,positive
03-01-03-01-01-01-13.wav,happy,positive
03-01-03-01-01-02-13.wav,happy,positive
03-01-03-01-02-01-13.wav,happy,positive
03-01-03-01-02-02-13.wav,happy,positive
03-01-03-02-01-01-13.wav,happy,positive
03-01-03-02-01-02-13.wav,happy,positive
03-01-03-02-02-01-13.wav,happy,positive
03-01-03-02-02-02-13.wav,happy,positive
03-01-04-01-01-01-13.wav,sad,negative
03-01-04-01-01-02-13.wav,sad,negative
03-01-04-01-02-01-13.wav,sad,negative
03-01-04-01-02-02-13.wav,sad,negative
03-01-04-02-01-01-13.wav,sad,negative
03-01-04-02-01-02-13.wav,sad,negative
03-01-04-02-02-01-13.wav,sad,negative
03-01-04-02-02-02-13.wav,sad,negative
03-01-05-01-01-01-13.wav,angry,negative
03-01-05-01-01-02-13.wav,angry,negative
03-01-05-01-02-01-13.wav,angry,negative
03-01-05-01-02-02-13.wav,angry,negative
03-01-05-02-01-01-13.wav,angry,negative
03-01-05-02-01-02-13.wav,angry,negative
03-01-05-02-02-01-13.wav,angry,negative
03-01-05-02-02-02-13.wav,angry,negative
03-01-06-01-01-01-13.wav,fearful,negative
03-01-06-01-01-02-13.wav,fearful,negative
03-01-06-01-02-01-13.wav,fearful,negative
03-01-06-01-02-02-13.wav,fearful,negative
03-01-06-02-01-01-13.wav,fearful,negative
03-01-06-02-01-02-13.wav,fearful,negative
03-01-06-02-02-01-13.wav,fearful,negative
03-01-06-02-02-02-13.wav,fearful,negative
03-01-07-01-01-01-13.wav,disgust,negative
03-01-07-01-01-02-13.wav,disgust,negative
03-01-07-01-02-01-13.wav,disgust,negative
03-01-07-01-02-02-13.wav,disgust,negative
03-01-07-02-01-01-13.wav,disgust,negative
03-01-07-02-01-02-13.wav,disgust,negative
03-01-07-02-02-01-13.wav,disgust,negative
03-01-07-02-02-02-13.wav,disgust,negative
03-01-08-01-01-01-13.wav,surprised,positive
03-01-08-01-01-02-13.wav,surprised,positive
03-01-08-01-02-01-13.wav,surprised,positive
03-01-08-01-02-02-13.wav,surprised,positive
03-01-08-02-01-01-13.wav,surprised,positive
03-01-08-02-01-02-13.wav,surprised,positive
03-01-08-02-02-01-13.wav,surprised,positive
03-01-08-02-02-02-13.wav,surprised,positive
03-01-01-01-01-01-14.wav,neutral,positive
03-01-01-01-01-02-14.wav,neutral,positive
03-01-01-01-02-01-14.wav,neutral,positive
03-01-01-01-02-02-14.wav,neutral,positive
03-01-02-01-01-01-14.wav,calm,positive
03-01-02-01-01-02-14.wav,calm,positive
03-01-02-01-02-01-14.wav,calm,positive
03-01-02-01-02-02-14.wav,calm,positive
03-01-02-02-01-01-14.wav,calm,positive
03-01-02-02-01-02-14.wav,calm,positive
03-01-02-02-02-01-14.wav,calm,positive
03-01-02-02-02-02-14.wav,calm,positive
03-01-03-01-01-01-14.wav,happy,positive
03-01-03-01-01-02-14.wav,happy,positive
03-01-03-01-02-01-14.wav,happy,positive
03-01-03-01-02-02-14.wav,happy,positive
03-01-03-02-01-01-14.wav,happy,positive
03-01-03-02-01-02-14.wav,happy,positive
03-01-03-02-02-01-14.wav,happy,positive
03-01-03-02-02-02-14.wav,happy,positive
03-01-04-01-01-01-14.wav,sad,negative
03-01-04-01-01-02-14.wav,sad,negative
03-01-04-01-02-01-14.wav,sad,negative
03-01-04-01-02-02-14.wav,sad,negative
03-01-04-02-01-01-14.wav,sad,negative
03-01-04-02-01-02-14.wav,sad,negative
03-01-04-02-02-01-14.wav,sad,negative
03-01-04-02-02-02-14.wav,sad,negative
03-01-05-01-01-01-14.wav,angry,negative
03-01-05-01-01-02-14.wav,angry,negative
03-01-05-01-02-01-14.wav,angry,negative
03-01-05-01-02-02-14.wav,angry,negative
03-01-05-02-01-01-14.wav,angry,negative
03-01-05-02-01-02-14.wav,angry,negative
03-01-05-02-02-01-14.wav,angry,negative
03-01-05-02-02-02-14.wav,angry,negative
03-01-06-01-01-01-14.wav,fearful,negative
03-01-06-01-01-02-14.wav,fearful,negative
03-01-06-01-02-01-14.wav,fearful,negative
03-01-06-01-02-02-14.wav,fearful,negative
03-01-06-02-01-01-14.wav,fearful,negative
03-01-06-02-01-02-14.wav,fearful,negative
03-01-06-02-02-01-14.wav,fearful,negative
03-01-06-02-02-02-14.wav,fearful,negative
03-01-07-01-01-01-14.wav,disgust,negative
03-01-07-01-01-02-14.wav,disgust,negative
03-01-07-01-02-01-14.wav,disgust,negative
03-01-07-01-02-02-14.wav,disgust,negative
03-01-07-02-01-01-14.wav,disgust,negative
03-01-07-02-01-02-14.wav,disgust,negative
03-01-07-02-02-01-14.wav,disgust,negative
03-01-07-02-02-02-14.wav,disgust,negative
03-01-08-01-01-01-14.wav,surprised,positive
03-01-08-01-01-02-14.wav,surprised,positive
03-01-08-01-02-01-14.wav,surprised,positive
03-01-08-01-02-02-14.wav,surprised,positive
03-01-08-02-01-01-14.wav,surprised,positive
03-01-08-02-01-02-14.wav,surprised,positive
03-01-08-02-02-01-14.wav,surprised,positive
03-01-08-02-02-02-14.wav,surprised,positive
03-01-01-01-01-01-15.wav,neutral,positive
03-01-01-01-01-02-15.wav,neutral,positive
03-01-01-01-02-01-15.wav,neutral,positive
03-01-01-01-02-02-15.wav,neutral,positive
03-01-02-01-01-01-15.wav,calm,positive
03-01-02-01-01-02-15.wav,calm,positive
03-01-02-01-02-01-15.wav,calm,positive
03-01-02-01-02-02-15.wav,calm,positive
03-01-02-02-01-01-15.wav,calm,positive
03-01-02-02-01-02-15.wav,calm,positive
03-01-02-02-02-01-15.wav,calm,positive
03-01-02-02-02-02-15.wav,calm,positive
03-01-03-01-01-01-15.wav,happy,positive
03-01-03-01-01-02-15.wav,happy,positive
03-01-03-01-02-01-15.wav,happy,positive
03-01-03-01-02-02-15.wav,happy,positive
03-01-03-02-01-01-15.wav,happy,positive
03-01-03-02-01-02-15.wav,happy,positive
03-01-03-02-02-01-15.wav,happy,positive
03-01-03-02-02-02-15.wav,happy,positive
03-01-04-01-01-01-15.wav,sad,negative
03-01-04-01-01-02-15.wav,sad,negative
03-01-04-01-02-01-15.wav,sad,negative
03-01-04-01-02-02-15.wav,sad,negative
03-01-04-02-01-01-15.wav,sad,negative
03-01-04-02-01-02-15.wav,sad,negative
03-01-04-02-02-01-15.wav,sad,negative
03-01-04-02-02-02-15.wav,sad,negative
03-01-05-01-01-01-15.wav,angry,negative
03-01-05-01-01-02-15.wav,angry,negative
03-01-05-01-02-01-15.wav,angry,negative
03-01-05-01-02-02-15.wav,angry,negative
03-01-05-02-01-01-15.wav,angry,negative
03-01-05-02-01-02-15.wav,angry,negative
03-01-05-02-02-01-15.wav,angry,negative
03-01-05-02-02-02-15.wav,angry,negative
03-01-06-01-01-01-15.wav,fearful,negative
03-01-06-01-01-02-15.wav,fearful,negative
03-01-06-01-02-01-15.wav,fearful,negative
03-01-06-01-02-02-15.wav,fearful,negative
03-01-06-02-01-01-15.wav,fearful,negative
03-01-06-02-01-02-15.wav,fearful,negative
03-01-06-02-02-01-15.wav,fearful,negative
03-01-06-02-02-02-15.wav,fearful,negative
03-01-07-01-01-01-15.wav,disgust,negative
03-01-07-01-01-02-15.wav,disgust,negative
03-01-07-01-02-01-15.wav,disgust,negative
03-01-07-01-02-02-15.wav,disgust,negative
03-01-07-02-01-01-15.wav,disgust,negative
03-01-07-02-01-02-15.wav,disgust,negative
03-01-07-02-02-01-15.wav,disgust,negative
03-01-07-02-02-02-15.wav,disgust,negative
03-01-08-01-01-01-15.wav,surprised,positive
03-01-08-01-01-02-15.wav,surprised,positive
03-01-08-01-02-01-15.wav,surprised,positive
03-01-08-01-02-02-15.wav,surprised,positive
03-01-08-02-01-01-15.wav,surprised,positive
03-01-08-02-01-02-15.wav,surprised,positive
03-01-08-02-02-01-15.wav,surprised,positive
03-01-08-02-02-02-15.wav,surprised,positive
03-01-01-01-01-01-16.wav,neutral,positive
03-01-01-01-01-02-16.wav,neutral,positive
03-01-01-01-02-01-16.wav,neutral,positive
03-01-01-01-02-02-16.wav,neutral,positive
03-01-02-01-01-01-16.wav,calm,positive
03-01-02-01-01-02-16.wav,calm,positive
03-01-02-01-02-01-16.wav,calm,positive
03-01-02-01-02-02-16.wav,calm,positive
03-01-02-02-01-01-16.wav,calm,positive
03-01-02-02-01-02-16.wav,calm,positive
03-01-02-02-02-01-16.wav,calm,positive
03-01-02-02-02-02-16.wav,calm,positive
03-01-03-01-01-01-16.wav,happy,positive
03-01-03-01-01-02-16.wav,happy,positive
03-01-03-01-02-01-16.wav,happy,positive
03-01-03-01-02-02-16.wav,happy,positive
03-01-03-02-01-01-16.wav,happy,positive
03-01-03-02-01-02-16.wav,happy,positive
03-01-03-02-02-01-16.wav,happy,positive
03-01-03-02-02-02-16.wav,happy,positive
03-01-04-01-01-01-16.wav,sad,negative
03-01-04-01-01-02-16.wav,sad,negative
03-01-04-01-02-01-16.wav,sad,negative
03-01-04-01-02-02-16.wav,sad,negative
03-01-04-02-01-01-16.wav,sad,negative
03-01-04-02-01-02-16.wav,sad,negative
03-01-04-02-02-01-16.wav,sad,negative
03-01-04-02-02-02-16.wav,sad,negative
03-01-05-01-01-01-16.wav,angry,negative
03-01-05-01-01-02-16.wav,angry,negative
03-01-05-01-02-01-16.wav,angry,negative
03-01-05-01-02-02-16.wav,angry,negative
03-01-05-02-01-01-16.wav,angry,negative
03-01-05-02-01-02-16.wav,angry,negative
03-01-05-02-02-01-16.wav,angry,negative
03-01-05-02-02-02-16.wav,angry,negative
03-01-06-01-01-01-16.wav,fearful,negative
03-01-06-01-01-02-16.wav,fearful,negative
03-01-06-01-02-01-16.wav,fearful,negative
03-01-06-01-02-02-16.wav,fearful,negative
03-01-06-02-01-01-16.wav,fearful,negative
03-01-06-02-01-02-16.wav,fearful,negative
03-01-06-02-02-01-16.wav,fearful,negative
03-01-06-02-02-02-16.wav,fearful,negative
03-01-07-01-01-01-16.wav,disgust,negative
03-01-07-01-01-02-16.wav,disgust,negative
03-01-07-01-02-01-16.wav,disgust,negative
03-01-07-01-02-02-16.wav,disgust,negative
03-01-07-02-01-01-16.wav,disgust,negative
03-01-07-02-01-02-16.wav,disgust,negative
03-01-07-02-02-01-16.wav,disgust,negative
03-01-07-02-02-02-16.wav,disgust,negative
03-01-08-01-01-01-16.wav,surprised,positive
03-01-08-01-01-02-16.wav,surprised,positive
03-01-08-01-02-01-16.wav,surprised,positive
03-01-08-01-02-02-16.wav,surprised,positive
03-01-08-02-01-01-16.wav,surprised,positive
03-01-08-02-01-02-16.wav,surprised,positive
03-01-08-02-02-01-16.wav,surprised,positive
03-01-08-02-02-02-16.wav,surprised,positive
03-01-01-01-01-01-17.wav,neutral,positive
03-01-01-01-01-02-17.wav,neutral,positive
03-01-01-01-02-01-17.wav,neutral,positive
03-01-01-01-02-02-17.wav,neutral,positive
03-01-02-01-01-01-17.wav,calm,positive
03-01-02-01-01-02-17.wav,calm,positive
03-01-02-01-02-01-17.wav,calm,positive
03-01-02-01-02-02-17.wav,calm,positive
03-01-02-02-01-01-17.wav,calm,positive
03-01-02-02-01-02-17.wav,calm,positive
03-01-02-02-02-01-17.wav,calm,positive
03-01-02-02-02-02-17.wav,calm,positive
03-01-03-01-01-01-17.wav,happy,positive
03-01-03-01-01-02-17.wav,happy,positive
03-01-03-01-02-01-17.wav,happy,positive
03-01-03-01-02-02-17.wav,happy,positive
03-01-03-02-01-01-17.wav,happy,positive
03-01-03-02-01-02-17.wav,happy,positive
03-01-03-02-02-01-17.wav,happy,positive
03-01-03-02-02-02-17.wav,happy,positive
03-01-04-01-01-01-17.wav,sad,negative
03-01-04-01-01-02-17.wav,sad,negative
03-01-04-01-02-01-17.wav,sad,negative
03-01-04-01-02-02-17.wav,sad,negative
03-01-04-02-01-01-17.wav,sad,negative
03-01-04-02-01-02-17.wav,sad,negative
03-01-04-02-02-01-17.wav,sad,negative
03-01-04-02-02-02-17.wav,sad,negative
03-01-05-01-01-01-17.wav,angry,negative
03-01-05-01-01-02-17.wav,angry,negative
03-01-05-01-02-01-17.wav,angry,negative
03-01-05-01-02-02-17.wav,angry,negative
03-01-05-02-01-01-17.wav,angry,negative
03-01-05-02-01-02-17.wav,angry,negative
03-01-05-02-02-01-17.wav,angry,negative
03-01-05-02-02-02-17.wav,angry,negative
03-01-06-01-01-01-17.wav,fearful,negative
03-01-06-01-01-02-17.wav,fearful,negative
03-01-06-01-02-01-17.wav,fearful,negative
03-01-06-01-02-02-17.wav,fearful,negative
03-01-06-02-01-01-17.wav,fearful,negative
03-01-06-02-01-02-17.wav,fearful,negative
03-01-06-02-02-01-17.wav,fearful,negative
03-01-06-02-02-02-17.wav,fearful,negative
03-01-07-01-01-01-17.wav,disgust,negative
03-01-07-01-01-02-17.wav,disgust,negative
03-01-07-01-02-01-17.wav,disgust,negative
03-01-07-01-02-02-17.wav,disgust,negative
03-01-07-02-01-01-17.wav,disgust,negative
03-01-07-02-01-02-17.wav,disgust,negative
03-01-07-02-02-01-17.wav,disgust,negative
03-01-07-02-02-02-17.wav,disgust,negative
03-01-08-01-01-01-17.wav,surprised,positive
03-01-08-01-01-02-17.wav,surprised,positive
03-01-08-01-02-01-17.wav,surprised,positive
03-01-08-01-02-02-17.wav,surprised,positive
03-01-08-02-01-01-17.wav,surprised,positive
03-01-08-02-01-02-17.wav,surprised,positive
03-01-08-02-02-01-17.wav,surprised,positive
03-01-08-02-02-02-17.wav,surprised,positive
03-01-01-01-01-01-18.wav,neutral,positive
03-01-01-01-01-02-18.wav,neutral,positive
03-01-01-01-02-01-18.wav,neutral,positive
03-01-01-01-02-02-18.wav,neutral,positive
03-01-02-01-01-01-18.wav,calm,positive
03-01-02-01-01-02-18.wav,calm,positive
03-01-02-01-02-01-18.wav,calm,positive
03-01-02-01-02-02-18.wav,calm,positive
03-01-02-02-01-01-18.wav,calm,positive
03-01-02-02-01-02-18.wav,calm,positive
03-01-02-02-02-01-18.wav,calm,positive
03-01-02-02-02-02-18.wav,calm,positive
03-01-03-01-01-01-18.wav,happy,positive
03-01-03-01-01-02-18.wav,happy,positive
03-01-03-01-02-01-18.wav,happy,positive
03-01-03-01-02-02-18.wav,happy,positive
03-01-03-02-01-01-18.wav,happy,positive
03-01-03-02-01-02-18.wav,happy,positive
03-01-03-02-02-01-18.wav,happy,positive
03-01-03-02-02-02-18.wav,happy,positive
03-01-04-01-01-01-18.wav,sad,negative
03-01-04-01-01-02-18.wav,sad,negative
03-01-04-01-02-01-18.wav,sad,negative
03-01-04-01-02-02-18.wav,sad,negative
03-01-04-02-01-01-18.wav,sad,negative
03-01-04-02-01-02-18.wav,sad,negative
03-01-04-02-02-01-18.wav,sad,negative
03-01-04-02-02-02-18.wav,sad,negative
03-01-05-01-01-01-18.wav,angry,negative
03-01-05-01-01-02-18.wav,angry,negative
03-01-05-01-02-01-18.wav,angry,negative
03-01-05-01-02-02-18.wav,angry,negative
03-01-05-02-01-01-18.wav,angry,negative
03-01-05-02-01-02-18.wav,angry,negative
03-01-05-02-02-01-18.wav,angry,negative
03-01-05-02-02-02-18.wav,angry,negative
03-01-06-01-01-01-18.wav,fearful,negative
03-01-06-01-01-02-18.wav,fearful,negative
03-01-06-01-02-01-18.wav,fearful,negative
03-01-06-01-02-02-18.wav,fearful,negative
03-01-06-02-01-01-18.wav,fearful,negative
03-01-06-02-01-02-18.wav,fearful,negative
03-01-06-02-02-01-18.wav,fearful,negative
03-01-06-02-02-02-18.wav,fearful,negative
03-01-07-01-01-01-18.wav,disgust,negative
03-01-07-01-01-02-18.wav,disgust,negative
03-01-07-01-02-01-18.wav,disgust,negative
03-01-07-01-02-02-18.wav,disgust,negative
03-01-07-02-01-01-18.wav,disgust,negative
03-01-07-02-01-02-18.wav,disgust,negative
03-01-07-02-02-01-18.wav,disgust,negative
03-01-07-02-02-02-18.wav,disgust,negative
03-01-08-01-01-01-18.wav,surprised,positive
03-01-08-01-01-02-18.wav,surprised,positive
03-01-08-01-02-01-18.wav,surprised,positive
03-01-08-01-02-02-18.wav,surprised,positive
03-01-08-02-01-01-18.wav,surprised,positive
03-01-08-02-01-02-18.wav,surprised,positive
03-01-08-02-02-01-18.wav,surprised,positive
03-01-08-02-02-02-18.wav,surprised,positive
03-01-01-01-01-01-19.wav,neutral,positive
03-01-01-01-01-02-19.wav,neutral,positive
03-01-01-01-02-01-19.wav,neutral,positive
03-01-01-01-02-02-19.wav,neutral,positive
03-01-02-01-01-01-19.wav,calm,positive
03-01-02-01-01-02-19.wav,calm,positive
03-01-02-01-02-01-19.wav,calm,positive
03-01-02-01-02-02-19.wav,calm,positive
03-01-02-02-01-01-19.wav,calm,positive
03-01-02-02-01-02-19.wav,calm,positive
03-01-02-02-02-01-19.wav,calm,positive
03-01-02-02-02-02-19.wav,calm,positive
03-01-03-01-01-01-19.wav,happy,positive
03-01-03-01-01-02-19.wav,happy,positive
03-01-03-01-02-01-19.wav,happy,positive
03-01-03-01-02-02-19.wav,happy,positive
03-01-03-02-01-01-19.wav,happy,positive
03-01-03-02-01-02-19.wav,happy,positive
03-01-03-02-02-01-19.wav,happy,positive
03-01-03-02-02-02-19.wav,happy,positive
03-01-04-01-01-01-19.wav,sad,negative
03-01-04-01-01-02-19.wav,sad,negative
03-01-04-01-02-01-19.wav,sad,negative
03-01-04-01-02-02-19.wav,sad,negative
03-01-04-02-01-01-19.wav,sad,negative
03-01-04-02-01-02-19.wav,sad,negative
03-01-04-02-02-01-19.wav,sad,negative
03-01-04-02-02-02-19.wav,sad,negative
03-01-05-01-01-01-19.wav,angry,negative
03-01-05-01-01-02-19.wav,angry,negative
03-01-05-01-02-01-19.wav,angry,negative
03-01-05-01-02-02-19.wav,angry,negative
03-01-05-02-01-01-19.wav,angry,negative
03-01-05-02-01-02-19.wav,angry,negative
03-01-05-02-02-01-19.wav,angry,negative
03-01-05-02-02-02-19.wav,angry,negative
03-01-06-01-01-01-19.wav,fearful,negative
03-01-06-01-01-02-19.wav,fearful,negative
03-01-06-01-02-01-19.wav,fearful,negative
03-01-06-01-02-02-19.wav,fearful,negative
03-01-06-02-01-01-19.wav,fearful,negative
03-01-06-02-01-02-19.wav,fearful,negative
03-01-06-02-02-01-19.wav,fearful,negative
03-01-06-02-02-02-19.wav,fearful,negative
03-01-07-01-01-01-19.wav,disgust,negative
03-01-07-01-01-02-19.wav,disgust,negative
03-01-07-01-02-01-19.wav,disgust,negative
03-01-07-01-02-02-19.wav,disgust,negative
03-01-07-02-01-01-19.wav,disgust,negative
03-01-07-02-01-02-19.wav,disgust,negative
03-01-07-02-02-01-19.wav,disgust,negative
03-01-07-02-02-02-19.wav,disgust,negative
03-01-08-01-01-01-19.wav,surprised,positive
03-01-08-01-01-02-19.wav,surprised,positive
03-01-08-01-02-01-19.wav,surprised,positive
03-01-08-01-02-02-19.wav,surprised,positive
03-01-08-02-01-01-19.wav,surprised,positive
03-01-08-02-01-02-19.wav,surprised,positive
03-01-08-02-02-01-19.wav,surprised,positive
03-01-08-02-02-02-19.wav,surprised,positive
03-01-01-01-01-01-20.wav,neutral,positive
03-01-01-01-01-02-20.wav,neutral,positive
03-01-01-01-02-01-20.wav,neutral,positive
03-01-01-01-02-02-20.wav,neutral,positive
03-01-02-01-01-01-20.wav,calm,positive
03-01-02-01-01-02-20.wav,calm,positive
03-01-02-01-02-01-20.wav,calm,positive
03-01-02-01-02-02-20.wav,calm,positive
03-01-02-02-01-01-20.wav,calm,positive
03-01-02-02-01-02-20.wav,calm,positive
03-01-02-02-02-01-20.wav,calm,positive
03-01-02-02-02-02-20.wav,calm,positive
03-01-03-01-01-01-20.wav,happy,positive
03-01-03-01-01-02-20.wav,happy,positive
03-01-03-01-02-01-20.wav,happy,positive
03-01-03-01-02-02-20.wav,happy,positive
03-01-03-02-01-01-20.wav,happy,positive
03-01-03-02-01-02-20.wav,happy,positive
03-01-03-02-02-01-20.wav,happy,positive
03-01-03-02-02-02-20.wav,happy,positive
03-01-04-01-01-01-20.wav,sad,negative
03-01-04-01-01-02-20.wav,sad,negative
03-01-04-01-02-01-20.wav,sad,negative
03-01-04-01-02-02-20.wav,sad,negative
03-01-04-02-01-01-20.wav,sad,negative
03-01-04-02-01-02-20.wav,sad,negative
03-01-04-02-02-01-20.wav,sad,negative
03-01-04-02-02-02-20.wav,sad,negative
03-01-05-01-01-01-20.wav,angry,negative
03-01-05-01-01-02-20.wav,angry,negative
03-01-05-01-02-01-20.wav,angry,negative
03-01-05-01-02-02-20.wav,angry,negative
03-01-05-02-01-01-20.wav,angry,negative
03-01-05-02-01-02-20.wav,angry,negative
03-01-05-02-02-01-20.wav,angry,negative
03-01-05-02-02-02-20.wav,angry,negative
03-01-06-01-01-01-20.wav,fearful,negative
03-01-06-01-01-02-20.wav,fearful,negative
03-01-06-01-02-01-20.wav,fearful,negative
03-01-06-01-02-02-20.wav,fearful,negative
03-01-06-02-01-01-20.wav,fearful,negative
03-01-06-02-01-02-20.wav,fearful,negative
03-01-06-02-02-01-20.wav,fearful,negative
03-01-06-02-02-02-20.wav,fearful,negative
03-01-07-01-01-01-20.wav,disgust,negative
03-01-07-01-01-02-20.wav,disgust,negative
03-01-07-01-02-01-20.wav,disgust,negative
03-01-07-01-02-02-20.wav,disgust,negative
03-01-07-02-01-01-20.wav,disgust,negative
03-01-07-02-01-02-20.wav,disgust,negative
03-01-07-02-02-01-20.wav,disgust,negative
